P0,1.004016064257028,1,0
P1,3.003003003003003,3,0
P2,1.006036217303823,1,0
P3,0,0,0
P4,0.3990821111443679,4,0.06140731004375435
P5,0,0,0
P6,0,0,0
P7,0.3989229081480004,4,0.06140731004375435
P8,2.391629297458894,24,0.3646081228833455
P9,2.195170624625823,22,0.3364616261142553
P10,1.99700449326011,20,0.3057579710923782
P11,0.30033036339973973,3,0.031982234148270686
P12,0.399480675122341,4,0.06140731004375435
P13,1.1985617259288852,12,0.18422193013126298
P14,0.16644474034620507,1,0.015991117074135343
P15,0.16641704110500916,1,0.015991117074135343
P16,0.4985873358816686,3,0.04797335122240602
P17,2.8,28,0.1918934048896241
P18,0.5014039310068191,5,0.04797335122240602
P19,4.901960784313726,49,0.3837868097792482
P20,1.1037527593818985,11,0.07995558537067671
P21,2.0062192797672784,20,0.12792893659308274
P22,0.6346788525006347,5,0.06396446829654137
P23,0.5173305742369374,2,0
P24,0,0,0
P25,0.8025682182985554,8,0.06396446829654137
P26,0.4352241404323226,3,0.04797335122240602
P27,0.43975373790677225,3,0.04797335122240602
P28,0,0,0
P29,0.6347594261774787,5,0.06396446829654137
P30,0,0,0
P31,0,0,0
P32,0,0,0
P33,0.7813372028128139,7,0.06396446829654137
P34,0.7814244250948872,7,0.06396446829654137
P35,0.78125,7,0.06396446829654137
P36,5.318081477021875,53,0.511715746372331
P37,0.7815989280928987,7,0.06396446829654137
P38,3.8133467134972405,38,0.36779569270511286
P39,2.4441728696811467,22,0.23986675611203012
P40,1.4497602319616372,13,0.12792893659308274
P41,1.8964747880410533,17,0.17590228781548878
P42,1.9926934573231483,18,0.1918934048896241
P43,4.214751630707476,42,0.36779569270511286
P44,2.509032517061421,25,0.2718489902603008
P45,0.6699419383653417,6,0.06396446829654137
P46,0.8877052818464269,8,0.07995558537067671
P47,2.2197558268590454,20,0.23986675611203012
P48,1.563721657544957,14,0.15991117074135341
P49,1.1189437171310281,10,0.12792893659308274
