P0,0,0,0
P1,0.33211557622052473,1,0
P2,0,0,0
P3,0,0,0
P4,1.1043622308117063,2,0
P5,0,0,0
P6,0,0,0
P7,1.1019283746556472,2,0
P8,3.3188664794485576,13,0
P9,3.279515640766902,13,0
P10,2.26928895612708,9,0
P11,0.7660878447395301,3,0
P12,1.1068068622025455,2,0
P13,2.061855670103093,4,0
P14,0.22145941756173182,2,0.031982234148270686
P15,0.2214103841470165,2,0.031982234148270686
P16,0.3322995126273815,3,0.04797335122240602
P17,4.003002251688766,16,0
P18,0.5046681806712087,2,0
P19,5.261839138060637,21,0
P20,1.75,7,0
P21,4.237288135593221,17,0
P22,1.5060240963855422,6,0
P23,1.2690355329949237,5,0
P24,0.7763975155279502,3,0
P25,1.0093363613424173,4,0
P26,0.5113781641523907,2,0
P27,1.7425939756036843,7,0
P28,0.7488766849725411,3,0
P29,1.4985014985014986,6,0
P30,0.8969503687462627,9,0.13624857890885697
P31,0.6974890394579514,7,0.10682350301337333
P32,0.59814574818064,6,0.090832385939238
P33,0.7674597083653109,3,0
P34,0.7678525723061171,3,0
P35,0.7672634271099744,3,0
P36,6.565656565656566,26,0
P37,0.7682458386683739,3,0
P38,4.805260495700557,19,0
P39,2.5627883136852896,10,0
P40,1.2820512820512822,5,0
P41,1.796253528355145,7,0
P42,1.5440041173443129,6,0
P43,4.811344644213725,19,0
P44,1.9922799153281037,16,0.09594670244481204
P45,0.7741935483870968,3,0
P46,0.5151983513652757,2,0
P47,2.577319587628866,10,0
P48,2.066115702479339,8,0
P49,1.5756302521008403,6,0
